femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,63,99063,Jackson (County),17094,af37eb0f9135790f3251222a34025e1a,2019-07-26T18:50:06.984Z,5d1bced5d5b39c032f26a7ad
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,5,99005,Bay (County),17094,8126d6b5b4b8e12df117e71f7f623cb4,2019-07-26T18:50:06.980Z,5d1bced5d5b39c032f26a7cd
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,87,99087,Monroe (County),17094,f9fc8c11485f7e18befed5159e636cfd,2019-07-26T18:50:06.975Z,5d1bced5d5b39c032f26a81f
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,39,99039,Gadsden (County),17094,b0399bbaa93a1bb738994f7dc54c0028,2019-07-26T18:50:06.982Z,5d1bced5d5b39c032f26a81d
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,109,99109,St. Johns (County),17094,06b82c1dccced3801dd5bbf17a9d3569,2019-07-26T18:50:06.977Z,5d1bced5d5b39c032f26a817
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,37,99037,Franklin (County),17094,c40479555af9fb939b8f5e30664929b2,2019-07-26T18:50:06.984Z,5d1bced5d5b39c032f26a81c
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,123,99123,Taylor (County),17094,9797c805585baf0d34fa25d70230b11c,2019-07-26T18:50:06.979Z,5d1bced5d5b39c032f26a81e
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,77,99077,Liberty (County),17094,50c6b8ecea0356baaabee0de16a94002,2019-07-26T18:50:06.991Z,5d1bced5d5b39c032f26a820
EM-3385-FL,3385,FL,EM,2017-09-05T23:12:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-05T01:00:00.000Z,2017-10-19T03:59:00.000Z,,12,99,99099,Palm Beach (County),17094,1af25eda4121ca7effd604bc3847966d,2019-07-26T18:50:06.974Z,5d1bced5d5b39c032f26a822
EM-3388-FL,3388,FL,EM,2017-09-09T02:15:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-04T13:00:00.000Z,2017-10-05T03:59:00.000Z,,12,0,32125,Hollywood Indian Reservation,17101,9df32b42a1a2e1ee3e706f8b26cfd114,2019-07-26T18:50:07.140Z,5d1bced5d5b39c032f26a8c0
EM-3395-FL,3395,FL,EM,2017-10-08T15:35:00.000Z,2018,Hurricane,HURRICANE NATE,0,0,1,0,2017-10-07T19:34:00.000Z,2017-10-12T03:59:00.000Z,,12,113,99113,Santa Rosa (County),17124,db55b4de17a8c29c00dbde842eec82f4,2019-10-10T19:53:09.467Z,5d1bced6d5b39c032f26a954
EM-3395-FL,3395,FL,EM,2017-10-08T15:35:00.000Z,2018,Hurricane,HURRICANE NATE,0,0,1,0,2017-10-07T19:34:00.000Z,2017-10-12T03:59:00.000Z,,12,33,99033,Escambia (County),17124,eeab8801e4f09922ff0ace07d17e3b19,2019-10-10T19:53:09.466Z,5d1bced6d5b39c032f26a9aa
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,17,99017,Citrus (County),18112,b25e1feab99ae7527132606123d5dfec,2019-10-10T19:53:09.687Z,5d1bced6d5b39c032f26aa6d
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,133,99133,Washington (County),18112,e4d25c2b137633d3c1ef8176edb82784,2019-10-10T19:53:09.683Z,5d1bced6d5b39c032f26aa84
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,1,99001,Alachua (County),18112,b1ea424dd6d78ad0a3e78617b7daf7eb,2019-10-10T19:53:09.686Z,5d1bced6d5b39c032f26aa8d
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,63,99063,Jackson (County),18112,7db3e6d23a6877e76d1b8baba6d2c13f,2019-10-10T19:53:09.688Z,5d1bced6d5b39c032f26aa8f
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,59,99059,Holmes (County),18112,d67f8bbf242cb0fac39df15e7a6001a2,2019-10-10T19:53:09.686Z,5d1bced6d5b39c032f26aa92
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,29,99029,Dixie (County),18112,c3dd49f4b2949d79594d5b33897576f3,2019-10-10T19:53:09.688Z,5d1bced6d5b39c032f26aacf
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,65,99065,Jefferson (County),18112,487d82407c5781aed4ebe28a02dd6e9b,2019-10-10T19:53:09.683Z,5d1bced6d5b39c032f26aa99
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,13,99013,Calhoun (County),18112,911a0922cccac61b7bea9b5e5bc72531,2019-10-10T19:53:09.685Z,5d1bced6d5b39c032f26aa9d
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,121,99121,Suwannee (County),18112,e9b43a42a103affb1a6366a928d3371e,2019-10-10T19:53:09.684Z,5d1bced6d5b39c032f26aac4
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,125,99125,Union (County),18112,ee4af3a917fb6c115b2f46d595c87aca,2019-10-10T19:53:09.683Z,5d1bced6d5b39c032f26aaa1
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,67,99067,Lafayette (County),18112,b63c78283e8bca74c648bad099f2ba2c,2019-10-10T19:53:09.683Z,5d1bced6d5b39c032f26aab8
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,23,99023,Columbia (County),18112,cb0bb05f55bdc01c84afa49d9a6c46cb,2019-10-10T19:53:09.687Z,5d1bced6d5b39c032f26aaa3
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,79,99079,Madison (County),18112,2a62e3670f6bb414b9102db43323e8f5,2019-10-10T19:53:09.688Z,5d1bced6d5b39c032f26aacc
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,101,99101,Pasco (County),18112,21c796742589adb03d24b7df90b5c5a4,2019-10-10T19:53:09.684Z,5d1bced6d5b39c032f26aaa7
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,123,99123,Taylor (County),18112,16cfbbf7aac5a6d17fd6a5f2f0c2f8f8,2019-10-10T19:53:09.683Z,5d1bced6d5b39c032f26aa85
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,131,99131,Walton (County),18112,1a495d52b83d2bebebb1c1bf92b635d2,2019-10-10T19:53:09.684Z,5d1bced6d5b39c032f26aaaa
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,37,99037,Franklin (County),18112,179836362fc0859ad07f367c19898f73,2019-10-10T19:53:09.685Z,5d1bced6d5b39c032f26aaac
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,73,99073,Leon (County),18112,ba75bff4dd6adb452c4f96ca667afdf7,2019-10-10T19:53:09.684Z,5d1bced6d5b39c032f26aabc
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,77,99077,Liberty (County),18112,fdf1c815941eebf5ddfa9bd297165bd9,2019-10-10T19:53:09.683Z,5d1bced6d5b39c032f26aab0
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,33,99033,Escambia (County),18112,0a01569279f74cf5aecd5a2a0d4406d1,2019-10-10T19:53:09.686Z,5d1bced6d5b39c032f26aaaf
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,91,99091,Okaloosa (County),18112,c5f3d3ff844dd44740e246369f955805,2019-10-10T19:53:09.687Z,5d1bced6d5b39c032f26aac1
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,103,99103,Pinellas (County),18112,6ded1e06f6e9d796a7fe8beadd485444,2019-10-10T19:53:09.684Z,5d1bced6d5b39c032f26aab4
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,3,99003,Baker (County),18112,f32153c0b153433853941a6c9b5706d0,2019-10-10T19:53:09.687Z,5d1bced6d5b39c032f26aa97
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,41,99041,Gilchrist (County),18112,38aa8cff7b1ae3cda1a057b8616d00c8,2019-10-10T19:53:09.685Z,5d1bced6d5b39c032f26aab2
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,47,99047,Hamilton (County),18112,60591809f8fc5b50a2c9a903424731f1,2019-10-10T19:53:09.689Z,5d1bced6d5b39c032f26aac3
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,113,99113,Santa Rosa (County),18112,2ec6b698025142b824e2e6ed40392c94,2019-10-10T19:53:09.685Z,5d1bced6d5b39c032f26aac5
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,57,99057,Hillsborough (County),18112,03026868c2e8b83e4156050255110eae,2019-10-10T19:53:09.686Z,5d1bced6d5b39c032f26aad4
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,39,99039,Gadsden (County),18112,bfcff7160b93353e744800adb8340428,2019-10-10T19:53:09.685Z,5d1bced6d5b39c032f26aa96
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,129,99129,Wakulla (County),18112,a69d33776005ddaca55bcea879ff3b15,2019-10-10T19:53:09.684Z,5d1bced6d5b39c032f26aad1
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,45,99045,Gulf (County),18112,af5122e507b748d0418cfa11f252f3d2,2019-10-10T19:53:09.688Z,5d1bced6d5b39c032f26aa88
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,5,99005,Bay (County),18112,89bde87de7d5badbd6aacd3471f7ab9e,2019-10-10T19:53:09.687Z,5d1bced6d5b39c032f26aa8c
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,53,99053,Hernando (County),18112,a509a62e45fdefe2052b908f1ebd93ff,2019-10-10T19:53:09.686Z,5d1bced6d5b39c032f26aa8a
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,7,99007,Bradford (County),18112,7172465b2d18b3fa091c2d4210923e3f,2019-10-10T19:53:09.694Z,5d1bced6d5b39c032f26aa81
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,75,99075,Levy (County),18112,f214f4aeca2b6f20a78a1acda62fd40a,2019-10-10T19:53:09.686Z,5d1bced6d5b39c032f26aa8b
EM-3405-FL,3405,FL,EM,2018-10-09T18:20:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T12:38:00.000Z,2018-10-20T03:59:00.000Z,,12,81,99081,Manatee (County),18112,e4a9708a35eaf58f36c119b4464a3b55,2019-10-10T19:53:09.687Z,5d1bced6d5b39c032f26ab32
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,47,99047,Hamilton (County),12045,02bbad7da32a12196fe07233ce8a949a,2019-10-10T19:53:10.715Z,5d1bced7d5b39c032f26ae7e
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,15,99015,Charlotte (County),12045,94838f3a4964ed3a2fbbf4f4ee7d8787,2019-10-10T19:53:10.711Z,5d1bced7d5b39c032f26ae8c
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,79,99079,Madison (County),12045,a507f7f1a7db1f5d578ecc58564162aa,2019-10-10T19:53:10.716Z,5d1bced7d5b39c032f26ae8f
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,65,99065,Jefferson (County),12045,5fcb52459f9dc3588a089b970840ef50,2019-10-10T19:53:10.714Z,5d1bced7d5b39c032f26ae90
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,21,99021,Collier (County),12045,d17edde78ec52d4ee943f1f058712b40,2019-10-10T19:53:10.711Z,5d1bced7d5b39c032f26ae7f
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,0,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,41,99041,Gilchrist (County),12045,08ffc1d64e6538f262d86a0e6c78d22a,2019-10-10T19:53:10.715Z,5d1bced7d5b39c032f26aeb6
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,77,99077,Liberty (County),12045,7a1ebea3fbe64bdba9594314e7224748,2019-10-10T19:53:10.711Z,5d1bced7d5b39c032f26aec6
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,75,99075,Levy (County),12045,ce7f95bb289fcf351ca40c6f06088bc3,2019-10-10T19:53:10.765Z,5d1bced7d5b39c032f26aec8
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,107,99107,Putnam (County),12045,3ca5002bb60077ecbdda45bb85c91eaa,2019-10-10T19:53:10.710Z,5d1bced7d5b39c032f26aecb
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,113,99113,Santa Rosa (County),12045,9c9a2fe5e3fe8777d8edbf02b46e3dfc,2019-10-10T19:53:10.714Z,5d1bced7d5b39c032f26aece
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,71,99071,Lee (County),12045,b63aaeb10d562142895f4487153cbfaf,2019-10-10T19:53:10.716Z,5d1bced7d5b39c032f26aec4
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,45,99045,Gulf (County),12045,6d5b7a029c5e9b005cd54f1e2f9c246d,2019-10-10T19:53:10.711Z,5d1bced7d5b39c032f26aecd
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,0,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,29,99029,Dixie (County),12045,3390337e735b93a92cf5db48bd3c84d4,2019-10-10T19:53:10.710Z,5d1bced7d5b39c032f26aecf
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,0,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,55,99055,Highlands (County),12045,ef307444d5968156be35ef0c9f233448,2019-10-10T19:53:10.766Z,5d1bced7d5b39c032f26aed0
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,0,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,57,99057,Hillsborough (County),12045,7f7bdd6cbe34fb440cc6bd10933f91e1,2019-10-10T19:53:10.710Z,5d1bced7d5b39c032f26aed1
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,7,99007,Bradford (County),12045,9d4afdd6290ed3fcce3f087b846ab653,2019-10-10T19:53:10.711Z,5d1bced7d5b39c032f26aed6
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,0,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,105,99105,Polk (County),12045,a7cffef6656846f1db60e0963fd24042,2019-10-10T19:53:10.711Z,5d1bced7d5b39c032f26aed4
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,19,99019,Clay (County),12045,2cec8a4ec64d8e3e80d97e356dfd237d,2019-10-10T19:53:10.719Z,5d1bced7d5b39c032f26aed8
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,53,99053,Hernando (County),12045,312b7a56c363a766b80749f952e6ec9a,2019-10-10T19:53:10.718Z,5d1bced7d5b39c032f26aedd
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,31,99031,Duval (County),12045,67ec4db35ac3b86a2cc56e0f9e13a85b,2019-10-10T19:53:10.718Z,5d1bced7d5b39c032f26aeda
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,67,99067,Lafayette (County),12045,5789816b1391d664d30a8a8f65cff68c,2019-10-10T19:53:10.719Z,5d1bced7d5b39c032f26aede
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,3,99003,Baker (County),12045,55aed2353e2b3b8204784b37d86fffb8,2019-10-10T19:53:10.710Z,5d1bced7d5b39c032f26aed7
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,101,99101,Pasco (County),12045,34df2685742a89fa4884c2ea05acaaa5,2019-10-10T19:53:10.719Z,5d1bced7d5b39c032f26aee1
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,37,99037,Franklin (County),12045,4369dfc58c19dc60b220f9df8b329e76,2019-10-10T19:53:10.766Z,5d1bced7d5b39c032f26aedb
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,81,99081,Manatee (County),12045,763ef525e3943bb456700475b10c51c9,2019-10-10T19:53:10.718Z,5d1bced7d5b39c032f26aedf
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,103,99103,Pinellas (County),12045,d77afc0b87cee50b8be3f8eb8583ae19,2019-10-10T19:53:10.709Z,5d1bced7d5b39c032f26aee3
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,23,99023,Columbia (County),12045,6090cc169b2551c2121eb82e372377e2,2019-10-10T19:53:10.765Z,5d1bced7d5b39c032f26aee4
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,121,99121,Suwannee (County),12045,24c8ad970465af3185a68dd5e1115e02,2019-10-10T19:53:10.771Z,5d1bced7d5b39c032f26aee5
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,123,99123,Taylor (County),12045,411c7b83ca21736b8bcb7b62f7033fe2,2019-10-10T19:53:10.768Z,5d1bced7d5b39c032f26aee6
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,129,99129,Wakulla (County),12045,16c0857909722d94d6675faa10dcd0a6,2019-10-10T19:53:10.769Z,5d1bced7d5b39c032f26aee8
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,125,99125,Union (County),12045,5b0f1674e3a721085bcc9669f1a800ce,2019-10-10T19:53:10.770Z,5d1bced7d5b39c032f26aee9
